Case,Activity,Timestamp,Resource,error_detected,detected_error_types
4326,Notify accept,2024-06-11 15:56:32.672000000,Manager-000001,True,synonymous
4326,Deliver card,2024-06-11 16:10:57.832000000,Manager-000006,False,
4327,Check for completeness,2024-06-11 15:59:40.135000000,Clerk-000005,False,
4327,Request info,2024-06-11 16:14:41.305000000,Manager-000003,False,
4327,info received,2024-06-11 16:21:51.062000000,,False,
4327,Check for completeness,2024-06-11 16:22:01.062000000,Clerk-000004,False,
4327,Perform checks,2024-06-11 16:25:04.299000000,Clerk-000001,False,
4327,Make decision,2024-06-11 16:28:38.062000000,Manager-000002,False,
4327,notify reject,2024-06-11 16:52:02.999000000,Manager-000005,True,form-based
4327,time out,2024-06-11 16:52:02.999000000,,True,form-based
4328,Check fOR CompLEteness,2024-06-11 16:47:38.767000000,Clerk-000002,True,form-based|synonymous
4328,Petform checks,2024-06-11 16:47:38.767000000,Clerk-000004,True,form-based|distorted
4328,Make decision,2024-06-11 16:47:38.767000000,Manager-000002,True,form-based
4328,notify rejecT,2024-06-11 16:47:38.767000000,Manager-000005,True,form-based|synonymous
4328,tike out,2024-06-11 19:21:28.855000000,,True,distorted
4329,Check for completeness,2024-06-11 17:08:26.053000000,Clerk-000003,False,
4329,Request info,2024-06-11 17:15:00.819000000,Manager-000004,False,
4329,info received,2024-06-11 17:49:45.586000000,,False,
4329,Check for completeness,2024-06-11 17:49:55.586000000,Clerk-000001,False,
4329,Perform checks,2024-06-11 18:00:20.286000000,Clerk-000003,False,
4329,Make decision,2024-06-11 18:00:41.754000000,Manager-000006,False,
4329,Notify accept,2024-06-11 18:08:51.042000000,Manager-000003,True,synonymous
4329,Deliver card,2024-06-11 18:09:38.514000000,Manager-000002,False,
433,Check for completeness,2023-10-24 13:37:26.744000000,Clerk-000004,False,
433,Request info,2023-10-24 13:37:27.687000000,Manager-000006,False,
433,info received,2023-10-24 13:39:14.243000000,,False,
433,Check for completeness,2023-10-24 13:39:24.243000000,Clerk-000003,False,
433,Perform checks,2023-10-24 13:56:19.437000000,Clerk-000005,False,
433,Make decision,2023-10-24 14:02:24.832000000,Manager-000002,False,
433,Notify accept,2023-10-24 14:15:58.910000000,Manager-000005,True,synonymous
433,Deliver card,2023-10-24 14:20:09.084000000,Manager-000004,False,
4330,Chec. for completeness,2024-06-11 17:26:03.000000000,Clerk-000006,True,distorted
4330,Request info,2024-06-11 17:38:12.200000000,Manager-000001,False,
4330,info received,2024-06-11 18:05:48.762000000,,False,
4330,Check for completeness,2024-06-11 18:05:58.762000000,Clerk-000006,False,
4330,Request info,2024-06-11 18:25:46.808000000,Manager-000001,False,
4330,info received,2024-06-11 18:31:59.455000000,,False,
4330,Check for completeness,2024-06-11 18:32:09.455000000,Clerk-000003,False,
4330,Request info,2024-06-11 18:40:34.536000000,Manager-000005,False,
4330,info received,2024-06-11 18:42:38.709000000,,False,
4330,Check for completeness,2024-06-11 18:42:48.709000000,Clerk-000001,False,
4330,Perform checks,2024-06-11 18:53:48.146000000,Clerk-000003,False,
4330,Make decision,2024-06-11 18:56:15.515000000,Manager-000001,False,
4330,notify reject,2024-06-11 19:20:27.962000000,Manager-000003,False,
4330,review request receivew,2024-06-11 19:45:48.405000000,,True,distorted|synonymous
4330,Check for completeness,2024-06-11 19:45:58.405000000,Clerk-000005,False,
4330,Perform checks,2024-06-11 20:02:23.090000000,Clerk-000001,False,
4330,Make decision,2024-06-11 20:03:11.418000000,Manager-000004,True,form-based
4330,Nnotify accept,2024-06-11 20:03:11.418000000,Manager-000003,True,form-based|distorted
4330,Deliver card,2024-06-11 20:03:11.418000000,Manager-000005,True,form-based
4331,Check for completeness,2024-06-11 17:42:07.769000000,Clerk-000005,False,
4331,Request info,2024-06-11 18:10:27.187000000,Manager-000005,False,
4331,info received,2024-06-11 18:15:44.735000000,,False,
4331,Check for completeness,2024-06-11 18:15:54.735000000,Clerk-000002,False,
4331,Request info,2024-06-11 18:21:12.321000000,Manager-000004,False,
4331,info received,2024-06-11 18:21:42.188000000,,False,
4331,Check for completeness,2024-06-11 18:21:52.188000000,Clerk-000001,False,
4331,Request info,2024-06-11 18:30:43.503000000,Manager-000006,False,
4331,info received,2024-06-11 18:34:20.729000000,,False,
4331,Check for completeness,2024-06-11 18:34:30.729000000,Clerk-000002,False,
4331,Perform checks,2024-06-11 18:46:51.027000000,Clerk-000004,False,
4331,Make decision,2024-06-11 19:04:28.928000000,Manager-000003,False,
4331,Notify accept,2024-06-11 19:10:59.983000000,Manager-000002,True,synonymous
4331,Deliver card,2024-06-11 19:46:27.417000000,Manager-000005,False,
4332,Check for completeness,2024-06-11 18:34:11.020000000,Clerk-000005,False,
4332,Perform checks,2024-06-11 18:41:14.797000000,Clerk-000006,False,
4332,Make decision,2024-06-11 18:59:16.678000000,Manager-000006,False,
4332,notify reject,2024-06-11 19:07:38.329000000,Manager-000004,False,
4332,review request received,2024-06-11 19:11:46.718000000,,False,
4332,Check for completeness,2024-06-11 19:11:56.718000000,Clerk-000002,False,
4332,Request info,2024-06-11 19:12:09.328000000,Manager-000006,False,
4332,info received,2024-06-11 19:15:38.179000000,,False,
4332,Check for completeness,2024-06-11 19:15:48.179000000,Clerk-000001,False,
4332,Request info,2024-06-11 19:21:19.071000000,Manager-000004,False,
4332,info received,2024-06-11 19:30:34.611000000,,False,
4332,Check for completeness,2024-06-11 19:30:44.611000000,Clerk-000003,False,
4332,Perform checks,2024-06-11 19:44:17.994000000,Clerk-000001,False,
4332,Make decision,2024-06-11 19:46:14.520000000,Manager-000001,False,
4332,notify reject,2024-06-11 19:52:42.596000000,Manager-000003,False,
4332,time out,2024-06-11 19:52:51.763000000,,False,
4333,Check for completeness,2024-06-11 18:35:22.667000000,Clerk-000006,False,
4333,Perform checks,2024-06-11 18:35:37.389000000,Clerk-000001,False,
4333,Make decision,2024-06-11 18:37:15.718000000,Manager-000003,False,
4333,notify reject,2024-06-11 18:51:40.908000000,Manager-000004,False,
4333,review request received.264>nan,2024-06-11 19:00:19.705000000,,True,distorted|synonymous
4333,Check for completeness,2024-06-11 19:00:29.705000000,Clerk-000005,False,
4333,Perform checks>_Clerk-000006,2024-06-11 19:31:52.744000000,Clerk-000006,True,polluted|distorted|synonymous
4333,Make decision,2024-06-11 19:49:26.167000000,Manager-000004,False,
4333,notify reject,2024-06-11 19:51:27.326000000,Manager-000006,False,
4333,review request received,2024-06-11 20:03:17.027000000,,False,
4333,Check for completeness,2024-06-11 20:03:27.027000000,Clerk-000002,False,
4333,Perform checks,2024-06-11 20:10:27.239000000,Clerk-000005,False,
4333,Make decision,2024-06-11 20:34:55.627000000,Manager-000004,False,
4333,Notify accept,2024-06-11 20:44:50.987000000,Manager-000001,True,synonymous|collateral
4333,Notify accept_1,2024-06-11 20:44:52.385777555,Manager-000001,True,distorted|synonymous|collateral
4333,Notify accept_2,2024-06-11 20:44:52.807847805,Manager-000001,True,distorted|synonymous|collateral
4333,Deliver card,2024-06-11 20:47:32.356000000,Manager-000006,False,
4334,Check for completeness,2024-06-11 19:37:02.278000000,Clerk-000004,False,
4334,Request info,2024-06-11 19:39:21.894000000,Manager-000006,False,
4334,info received,2024-06-11 19:42:40.834000000,,False,
4334,Check for completeness,2024-06-11 19:42:50.834000000,Clerk-000002,False,
4334,Request info,2024-06-11 19:57:32.343000000,Manager-000002,False,
4334,info received,2024-06-11 20:02:11.148000000,,False,
4334,Check for completeness,2024-06-11 20:02:21.148000000,Clerk-000003,False,
4334,Perform checks,2024-06-11 20:02:37.566000000,Clerk-000006,False,
4334,Make decision,2024-06-11 20:16:16.476000000,Manager-000001,False,
4334,notify reject,2024-06-11 20:20:49.620000000,Manager-000002,False,
4334,review request received,2024-06-11 20:32:39.368000000,,False,
4334,Check for completeness,2024-06-11 20:32:49.368000000,Clerk-000003,False,
4334,Perform checks,2024-06-11 20:37:34.033000000,Clerk-000006,False,
4334,Make decision,2024-06-11 20:45:19.206000000,Manager-000002,False,
4334,notify reject,2024-06-11 20:52:02.171000000,Manager-000004,False,
4334,review request received,2024-06-11 20:57:08.243000000,,False,
4334,Check for completeness,2024-06-11 20:57:18.243000000,Clerk-000004,False,
4334,Perform checks,2024-06-11 21:37:13.664000000,Clerk-000001,False,
4334,Make decision,2024-06-11 21:46:13.209000000,Manager-000002,False,
4334,Notify accept,2024-06-11 21:54:55.686000000,Manager-000003,True,synonymous
4334,Deliver card,2024-06-11 22:08:38.252000000,Manager-000001,False,
4335,Check forcompleteness,2024-06-11 19:56:28.243000000,Clerk-000004,True,distorted
4335,Request info,2024-06-11 20:33:00.719000000,Manager-000006,False,
4335,info received,2024-06-11 20:33:42.957000000,,False,
4335,Check for completeness,2024-06-11 20:33:52.957000000,Clerk-000001,False,
4335,PErForM checKs,2024-06-11 20:34:23.604000000,Clerk-000002,True,synonymous
4335,MAKe decisIoN,2024-06-11 20:44:13.909000000,Manager-000003,True,synonymous
4335,notify reject,2024-06-11 20:53:22.670000000,Manager-000001,False,
4335,time out,2024-06-11 21:02:02.560000000,,False,
4336,Check for completeness,2024-06-11 21:41:08.029000000,Clerk-000005,False,
4336,Perform checks,2024-06-11 21:54:26.095000000,Clerk-000003,False,
4336,Make decision,2024-06-11 21:56:47.330000000,Manager-000004,False,
4336,Notify accept,2024-06-11 22:37:21.778000000,Manager-000005,True,form-based|synonymous
4336,Deliver card,2024-06-11 22:37:21.778000000,Manager-000006,True,form-based
4337,Check for completeness,2024-06-12 00:49:21.101000000,Clerk-000002,False,
4337,Request info,2024-06-12 01:02:01.344000000,Manager-000002,False,
4337,Information exchange,2024-06-12 01:03:45.328000000,,True,homonymous
4337,Check for completeness,2024-06-12 01:03:55.328000000,Clerk-000006,False,
4337,Request info,2024-06-12 01:07:52.110000000,Manager-000003,False,
4337,info received,2024-06-12 01:11:27.175000000,,False,
4337,Check for completeness,2024-06-12 01:11:37.175000000,Clerk-000004,False,
4337,Request info,2024-06-12 01:17:18.915000000,Manager-000001,False,
4337,info received,2024-06-12 01:52:07.583000000,,False,
4337,Check for completeness,2024-06-12 01:52:17.583000000,Clerk-000001,False,
4337,Request info,2024-06-12 01:54:26.165000000,Manager-000004,False,
4337,info received,2024-06-12 02:14:44.571000000,,False,
4337,Check for completeness,2024-06-12 02:14:54.571000000,Clerk-000005,False,
4337,Request info,2024-06-12 02:25:58.874000000,Manager-000005,False,
4337,info received,2024-06-12 02:27:52.732000000,,False,
4337,Check for completeness,2024-06-12 02:28:02.732000000,Clerk-000003,False,
4337,Information exchange,2024-06-12 02:33:34.346000000,Manager-000006,True,homonymous
4337,info received,2024-06-12 02:34:56.571000000,,False,
4337,Check for completeness,2024-06-12 02:35:06.571000000,Clerk-000002,False,
4337,Perform checks,2024-06-12 02:40:45.869000000,Clerk-000006,False,
4337,Make decision,2024-06-12 03:13:10.989000000,Manager-000002,False,
4337,Notify accept,2024-06-12 03:14:57.480000000,Manager-000003,True,synonymous
4337,Delivee card,2024-06-12 03:31:59.373000000,Manager-000001,True,distorted
4338,Check for completeness,2024-06-12 04:55:11.989000000,Clerk-000004,False,
4338,Request info,2024-06-12 05:06:39.345000000,Manager-000004,False,
4338,info received,2024-06-12 05:14:18.093000000,,False,
4338,Check for completeness,2024-06-12 05:14:28.093000000,Clerk-000001,False,
4338,Perform checks,2024-06-12 05:41:48.415000000,Clerk-000006,False,
4338,Make decision,2024-06-12 05:43:53.033000000,Manager-000006,False,
4338,notify reject,2024-06-12 06:10:55.168000000,Manager-000001,False,
4338,review request received,2024-06-12 06:28:51.208000000,,False,
4338,Check for completeness,2024-06-12 06:29:01.208000000,Clerk-000003,False,
4338,Request info,2024-06-12 06:35:54.717000000,Manager-000002,False,
4338,info received,2024-06-12 06:37:16.787000000,,False,
4338,Check for completeness,2024-06-12 06:37:26.787000000,Clerk-000006,False,
4338,Perform checks,2024-06-12 06:40:49.229000000,Clerk-000002,False,
4338,Make decision,2024-06-12 06:51:27.035000000,Manager-000003,False,
4338,notify reject,2024-06-12 06:54:03.381000000,Manager-000001,False,
4338,review request received,2024-06-12 06:56:50.177000000,,False,
4338,Check for completeness,2024-06-12 06:57:00.177000000,Clerk-000005,False,
4338,Perform checks,2024-06-12 07:01:21.683000000,Clerk-000003,False,
4338,Make decision,2024-06-12 07:40:41.162000000,Manager-000003,False,
4338,notify reject,2024-06-12 07:58:41.721000000,Manager-000004,False,
4338,review request received,2024-06-12 08:12:39.954000000,,False,
4338,Check for completeness,2024-06-12 08:12:49.954000000,Clerk-000001,False,
4338,Request info,2024-06-12 08:13:24.138000000,Manager-000006,False,
4338,info received,2024-06-12 08:14:34.135000000,,False,
4338,Check for completeness,2024-06-12 08:14:44.135000000,Clerk-000006,False,
4338,Perform checks,2024-06-12 08:16:42.944000000,Clerk-000005,False,
4338,Make decision,2024-06-12 08:40:26.918000000,Manager-000001,False,
4338,notify reject,2024-06-12 08:43:46.464000000,Manager-000005,False,
4338,review request received,2024-06-12 08:51:21.841000000,,False,
4338,Check for completeness,2024-06-12 08:51:31.841000000,Clerk-000001,False,
4338,Request info,2024-06-12 09:33:31.879000000,Manager-000003,False,
4338,info received,2024-06-12 09:37:49.876000000,,False,
4338,Check for completeness,2024-06-12 09:37:59.876000000,Clerk-000004,False,
4338,Perform checks,2024-06-12 09:44:58.664000000,Clerk-000001,False,
4338,Make decision,2024-06-12 09:51:38.149000000,Manager-000003,False,
4338,notify reject,2024-06-12 10:03:41.003000000,Manager-000006,False,
4338,time out,2024-06-12 10:15:41.845000000,,False,
4339,Check for completeness,2024-06-12 05:15:19.536000000,Clerk-000005,False,
4339,Request info,2024-06-12 05:32:01.272000000,Manager-000005,False,
4339,info received,2024-06-12 05:34:23.524000000,,False,
4339,Check for completeness,2024-06-12 05:34:33.524000000,Clerk-000003,False,
4339,Perform checks,2024-06-12 05:38:48.525000000,Clerk-000002,False,
4339,Case assessment,2024-06-12 05:53:11.768000000,Manager-000002,True,homonymous
4339,noAtify reject,2024-06-12 06:09:06.186000000,Manager-000003,True,distorted|synonymous
4339,Case assessment,2024-06-12 06:28:29.832000000,,True,homonymous
4339,Check for completeness,2024-06-12 06:28:39.832000000,Clerk-000005,False,
4339,Request info,2024-06-12 06:34:08.779000000,Manager-000004,False,
4339,info received,2024-06-12 06:41:51.184000000,,False,
4339,Check for completeness,2024-06-12 06:42:01.184000000,Clerk-000005,False,
4339,Perform checks.EYCB.20240612,2024-06-12 06:53:11.479000000,Clerk-000001,True,polluted
4339,Make decision,2024-06-12 06:58:17.639000000,Manager-000002,False,
4339,Notify accept,2024-06-12 06:58:34.084000000,Manager-000004,True,synonymous
4339,Deliver card,2024-06-12 07:07:57.780000000,Manager-000006,False,
434,Check for completeness,2023-10-24 14:52:12.461000000,Clerk-000004,False,
434,Perform checks,2023-10-24 14:55:44.415000000,Clerk-000003,False,
434,Make decision,2023-10-24 15:10:28.642000000,Manager-000003,False,
434,Notify accept,2023-10-24 15:12:36.591000000,Manager-000005,True,synonymous
434,Deliver card,2023-10-24 15:17:57.964000000,Manager-000004,False,
4340,Check for completeness,2024-06-12 06:20:40.471000000,Clerk-000004,False,
4340,Request info,2024-06-12 06:35:52.898000000,Manager-000005,False,
4340,info received,2024-06-12 06:41:53.359000000,,False,
4340,Check for completeness,2024-06-12 06:42:03.359000000,Clerk-000004,False,
4340,Request info,2024-06-12 07:10:52.099000000,Manager-000003,False,
4340,info received,2024-06-12 07:30:40.981000000,,False,
4340,Check for completeness,2024-06-12 07:30:50.981000000,Clerk-000004,False,
4340,Request info,2024-06-12 07:42:19.958000000,Manager-000001,False,
4340,info received,2024-06-12 07:45:47.936000000,,False,
4340,Check for completeness,2024-06-12 07:45:57.936000000,Clerk-000002,False,
4340,Perform checks,2024-06-12 07:47:07.709000000,Clerk-000001,False,
4340,Make decision,2024-06-12 07:47:13.036000000,Manager-000002,False,
4340,notify reject,2024-06-12 08:13:39.015000000,Manager-000004,False,
4340,time out,2024-06-12 08:31:43.547000000,,False,
4341,Check for completeness,2024-06-12 06:31:47.212000000,Clerk-000001,False,
4341,Request info,2024-06-12 06:36:43.185000000,Manager-000006,False,
4341,info received,2024-06-12 06:48:59.517000000,,False,
4341,Check for completeness,2024-06-12 06:49:09.517000000,Clerk-000003,False,
